Order_ID,Order_Date,Store_ID,Store_Name,City,State,Region,Customer_ID,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Revenue,Payment_Mode,Year,Month,Month_Name,Quarter
ORD0831,2024-07-12,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0331,Male,Home Appliances,Bajaj 750W Mixer Grinder,1,3343,3343,Net Banking,2024,7,July,3
ORD0927,2024-07-12,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0254,Male,Fashion,Titan Raga Ladies Watch,3,6577,19731,Debit Card,2024,7,July,3
ORD0991,2024-07-12,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0326,Female,Beauty,Forest Essentials Luxury Face Wash,1,2143,2143,Net Banking,2024,7,July,3
ORD0067,2024-07-13,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0466,Female,Fashion,Puma Men's Track Pants,3,2069,6207,UPI,2024,7,July,3
ORD0644,2024-07-13,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0404,Male,Grocery,Haldiram's Bhujia Sev 1kg,3,416,1248,Cash,2024,7,July,3
ORD0435,2024-07-14,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0424,Male,Beauty,Biotique Bio Sunscreen SPF60,5,470,2350,Debit Card,2024,7,July,3
ORD0478,2024-07-14,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0687,Male,Electronics,Apple iPhone 15,2,74695,149390,Credit Card,2024,7,July,3
ORD0499,2024-07-14,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0677,Male,Grocery,MTR Ready-to-Eat Meals Pack of 10,1,1012,1012,UPI,2024,7,July,3
ORD0616,2024-07-14,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0537,Male,Fashion,Titan Raga Ladies Watch,1,6225,6225,EMI,2024,7,July,3
ORD0698,2024-07-14,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0446,Male,Grocery,Haldiram's Bhujia Sev 1kg,1,335,335,UPI,2024,7,July,3
ORD0379,2024-07-15,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0205,Male,Grocery,MTR Ready-to-Eat Meals Pack of 10,1,1306,1306,UPI,2024,7,July,3
ORD0439,2024-07-15,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0547,Male,Home Appliances,Voltas 1.5T 3 Star Split AC,3,37279,111837,Net Banking,2024,7,July,3
ORD0473,2024-07-15,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0624,Male,Fashion,W Women's Casual Dress,2,2402,4804,Credit Card,2024,7,July,3
ORD0651,2024-07-15,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0524,Male,Fashion,Puma Men's Track Pants,3,1589,4767,Debit Card,2024,7,July,3
ORD0689,2024-07-15,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0214,Female,Home Appliances,Philips Steam Iron 2400W,3,3361,10083,Net Banking,2024,7,July,3
ORD0702,2024-07-15,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0191,Female,Grocery,Fresh Fruits Combo Basket,3,1110,3330,Credit Card,2024,7,July,3
ORD1076,2024-07-15,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0226,Female,Grocery,Amul Gold Full Cream Milk 6 Litres,1,445,445,Net Banking,2024,7,July,3
ORD0296,2024-07-16,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0424,Female,Home Appliances,Havells Ceiling Fan Premium,2,3994,7988,Credit Card,2024,7,July,3
ORD0491,2024-07-16,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0742,Female,Electronics,JBL Portable Bluetooth Speaker,2,6071,12142,Net Banking,2024,7,July,3
ORD0629,2024-07-16,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0390,Male,Beauty,Park Avenue Signature Perfume 100ml,2,3022,6044,Credit Card,2024,7,July,3
ORD1010,2024-07-16,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0112,Female,Grocery,Haldiram's Bhujia Sev 1kg,4,463,1852,Cash,2024,7,July,3
ORD1073,2024-07-16,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0200,Male,Beauty,Mamaearth Onion Hair Oil 250ml,2,766,1532,Credit Card,2024,7,July,3
ORD0960,2024-07-17,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0787,Male,Electronics,Redmi Note 13 Pro,2,19580,39160,Credit Card,2024,7,July,3
ORD0063,2024-07-18,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0599,Male,Home Appliances,Eureka Forbes Roboclean Vacuum,2,11116,22232,Debit Card,2024,7,July,3
ORD0824,2024-07-18,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0113,Female,Grocery,MTR Ready-to-Eat Meals Pack of 10,2,1192,2384,Net Banking,2024,7,July,3
ORD1134,2024-07-18,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0111,Male,Electronics,Redmi Note 13 Pro,1,22096,22096,EMI,2024,7,July,3
ORD0717,2024-07-19,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0692,Male,Home Appliances,Eureka Forbes Roboclean Vacuum,2,9596,19192,EMI,2024,7,July,3
ORD0368,2024-07-20,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0754,Female,Fashion,Raymond Men's Formal Shirt,1,1678,1678,Credit Card,2024,7,July,3
ORD0852,2024-07-20,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0262,Female,Electronics,Sony Headphones WH-1000XM5,1,10436,10436,Credit Card,2024,7,July,3
ORD0963,2024-07-21,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0285,Female,Electronics,Sony Headphones WH-1000XM5,3,13405,40215,EMI,2024,7,July,3
ORD0072,2024-07-22,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0204,Male,Grocery,Fortune Refined Sunflower Oil 5L,2,726,1452,Debit Card,2024,7,July,3
ORD0288,2024-07-22,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0307,Male,Grocery,Fresh Fruits Combo Basket,2,998,1996,Net Banking,2024,7,July,3
ORD0535,2024-07-22,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0676,Male,Home Appliances,Kent Grand Plus RO Water Purifier,2,21415,42830,Credit Card,2024,7,July,3
ORD1057,2024-07-22,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0083,Male,Beauty,Biotique Bio Sunscreen SPF60,1,618,618,Debit Card,2024,7,July,3
ORD1095,2024-07-22,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0705,Male,Grocery,Nescafe Classic Coffee 200g,2,798,1596,EMI,2024,7,July,3
ORD0046,2024-07-23,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0072,Female,Fashion,Arrow Men's Formal Trouser,2,2618,5236,Net Banking,2024,7,July,3
ORD0217,2024-07-23,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0380,Male,Fashion,H&M Women's Handbag,1,2501,2501,Credit Card,2024,7,July,3
ORD0542,2024-07-23,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0405,Female,Grocery,MTR Ready-to-Eat Meals Pack of 10,3,907,2721,Cash,2024,7,July,3
ORD0010,2024-07-24,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0217,Female,Fashion,H&M Women's Handbag,4,3620,14480,EMI,2024,7,July,3
ORD0351,2024-07-24,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0550,Male,Fashion,Raymond Men's Formal Shirt,2,1361,2722,Credit Card,2024,7,July,3
ORD1069,2024-07-24,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0143,Male,Grocery,MTR Ready-to-Eat Meals Pack of 10,5,1043,5215,Credit Card,2024,7,July,3
ORD0032,2024-07-25,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0584,Male,Grocery,Organic India Premium Basmati Rice 5kg,2,491,982,Net Banking,2024,7,July,3
ORD0443,2024-07-25,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0230,Male,Fashion,Levi's Men's Slim Fit Jeans,2,4915,9830,Cash,2024,7,July,3
ORD0696,2024-07-25,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0302,Male,Fashion,Arrow Men's Formal Trouser,1,1908,1908,Net Banking,2024,7,July,3
ORD1164,2024-07-25,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0540,Male,Home Appliances,Voltas 1.5T 3 Star Split AC,1,41884,41884,UPI,2024,7,July,3
ORD0518,2024-07-26,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0354,Female,Home Appliances,Eureka Forbes Roboclean Vacuum,2,8054,16108,Credit Card,2024,7,July,3
ORD0566,2024-07-26,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0074,Male,Electronics,Sony Headphones WH-1000XM5,1,10568,10568,Debit Card,2024,7,July,3
ORD0841,2024-07-26,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0154,Male,Electronics,Dell Inspiron Laptop,2,60209,120418,UPI,2024,7,July,3
ORD1190,2024-07-26,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0169,Male,Home Appliances,Philips Steam Iron 2400W,1,2598,2598,Cash,2024,7,July,3
ORD0024,2024-07-27,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0100,Female,Fashion,Puma Men's Track Pants,4,2456,9824,Cash,2024,7,July,3
ORD0079,2024-07-27,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0777,Male,Grocery,Haldiram's Bhujia Sev 1kg,3,414,1242,Cash,2024,7,July,3
ORD0051,2024-07-28,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0714,Female,Grocery,Fortune Refined Sunflower Oil 5L,2,807,1614,UPI,2024,7,July,3
ORD0436,2024-07-28,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0469,Male,Fashion,Nike Running Shoes Men,1,6690,6690,Debit Card,2024,7,July,3
ORD0531,2024-07-28,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0006,Male,Grocery,Amul Gold Full Cream Milk 6 Litres,1,426,426,EMI,2024,7,July,3
ORD0146,2024-07-29,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0682,Female,Beauty,Lakme Absolute Foundation SPF15,2,1094,2188,Debit Card,2024,7,July,3
ORD0975,2024-07-29,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0614,Male,Grocery,Haldiram's Bhujia Sev 1kg,4,409,1636,Net Banking,2024,7,July,3
ORD1129,2024-07-29,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0500,Male,Electronics,Dell Inspiron Laptop,2,52408,104816,Debit Card,2024,7,July,3
ORD0143,2024-07-30,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0465,Female,Fashion,Fabindia Women's Kurta Set,2,2140,4280,EMI,2024,7,July,3
ORD0366,2024-07-30,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0382,Female,Beauty,L'Oreal Paris Revitalift Face Cream,1,1294,1294,Credit Card,2024,7,July,3
ORD0406,2024-07-30,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0604,Male,Grocery,Nescafe Classic Coffee 200g,2,809,1618,Net Banking,2024,7,July,3
ORD0548,2024-07-30,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0529,Male,Home Appliances,Usha Table Fan 3 Speed,1,2008,2008,UPI,2024,7,July,3
ORD0638,2024-07-30,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0311,Female,Home Appliances,Usha Table Fan 3 Speed,3,1811,5433,Cash,2024,7,July,3
ORD0672,2024-07-30,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0244,Female,Grocery,Britannia Digestive Biscuits Multipack,2,305,610,Credit Card,2024,7,July,3
ORD0216,2024-07-31,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0209,Female,Grocery,Tata Salt Iodized 1kg Pack of 5,1,241,241,Debit Card,2024,7,July,3
ORD0788,2024-07-31,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0602,Male,Electronics,Dell Inspiron Laptop,5,60552,302760,Net Banking,2024,7,July,3
ORD0915,2024-07-31,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0681,Male,Electronics,JBL Portable Bluetooth Speaker,3,6454,19362,Credit Card,2024,7,July,3
ORD1019,2024-07-31,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0633,Female,Grocery,Tropicana Orange Juice 1L Pack of 6,1,891,891,EMI,2024,7,July,3
ORD0214,2024-08-01,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0032,Female,Beauty,Himalaya Purifying Neem Face Wash,2,274,548,Debit Card,2024,8,August,3
ORD0477,2024-08-01,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0547,Female,Beauty,VLCC Anti Aging Serum 30ml,2,713,1426,Cash,2024,8,August,3
ORD0615,2024-08-01,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0124,Male,Home Appliances,Eureka Forbes Roboclean Vacuum,2,8093,16186,EMI,2024,8,August,3
ORD0936,2024-08-01,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0318,Female,Beauty,VLCC Anti Aging Serum 30ml,3,1186,3558,Net Banking,2024,8,August,3
ORD0349,2024-08-03,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0700,Male,Home Appliances,Bajaj 750W Mixer Grinder,2,2568,5136,Cash,2024,8,August,3
ORD0978,2024-08-03,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0636,Female,Electronics,Apple iPhone 15,1,83058,83058,Credit Card,2024,8,August,3
ORD1030,2024-08-03,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0015,Female,Home Appliances,Bajaj 750W Mixer Grinder,5,3403,17015,Cash,2024,8,August,3
ORD0305,2024-08-04,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0076,Female,Beauty,Park Avenue Signature Perfume 100ml,2,2992,5984,Net Banking,2024,8,August,3
ORD0830,2024-08-04,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0432,Female,Electronics,Samsung Galaxy Tab S9,1,54267,54267,Debit Card,2024,8,August,3
ORD0842,2024-08-04,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0038,Male,Electronics,Apple iPhone 15,1,70477,70477,Debit Card,2024,8,August,3
ORD1187,2024-08-04,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0466,Female,Beauty,Himalaya Purifying Neem Face Wash,3,278,834,UPI,2024,8,August,3
ORD0059,2024-08-06,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0562,Female,Beauty,Park Avenue Signature Perfume 100ml,1,2721,2721,Credit Card,2024,8,August,3
ORD0197,2024-08-06,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0455,Female,Grocery,Tata Salt Iodized 1kg Pack of 5,5,228,1140,Debit Card,2024,8,August,3
ORD0377,2024-08-06,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0220,Male,Fashion,H&M Women's Handbag,1,2608,2608,Net Banking,2024,8,August,3
ORD0453,2024-08-06,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0098,Male,Electronics,Apple iPhone 15,2,80868,161736,Debit Card,2024,8,August,3
ORD0682,2024-08-06,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0722,Female,Grocery,Britannia Digestive Biscuits Multipack,3,335,1005,EMI,2024,8,August,3
ORD0739,2024-08-06,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0756,Female,Fashion,Titan Raga Ladies Watch,1,9471,9471,Credit Card,2024,8,August,3
ORD0999,2024-08-06,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0443,Female,Fashion,H&M Women's Handbag,1,3298,3298,Cash,2024,8,August,3
ORD0158,2024-08-07,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0727,Female,Fashion,Puma Men's Track Pants,5,1542,7710,Credit Card,2024,8,August,3
ORD0345,2024-08-07,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0144,Male,Fashion,Fabindia Women's Kurta Set,2,2008,4016,Net Banking,2024,8,August,3
ORD0507,2024-08-07,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0321,Male,Home Appliances,Philips Steam Iron 2400W,3,2766,8298,Credit Card,2024,8,August,3
ORD0916,2024-08-07,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0420,Female,Beauty,Himalaya Purifying Neem Face Wash,1,374,374,Cash,2024,8,August,3
ORD0142,2024-08-08,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0719,Male,Home Appliances,Havells Ceiling Fan Premium,2,3880,7760,Credit Card,2024,8,August,3
ORD0577,2024-08-08,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0612,Male,Home Appliances,Havells Ceiling Fan Premium,1,4530,4530,Net Banking,2024,8,August,3
ORD0621,2024-08-08,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0590,Male,Electronics,Canon EOS 200D Camera,1,53878,53878,Credit Card,2024,8,August,3
ORD0725,2024-08-08,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0659,Male,Beauty,Nykaa Lipstick Set of 5,1,1005,1005,Cash,2024,8,August,3
ORD0804,2024-08-08,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0111,Male,Home Appliances,Havells Ceiling Fan Premium,1,5429,5429,Cash,2024,8,August,3
ORD0822,2024-08-08,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0122,Female,Grocery,Nescafe Classic Coffee 200g,2,713,1426,Cash,2024,8,August,3
ORD1200,2024-08-08,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0730,Female,Fashion,Titan Raga Ladies Watch,1,9971,9971,Credit Card,2024,8,August,3
ORD0095,2024-08-09,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0619,Female,Electronics,Sony Headphones WH-1000XM5,3,13523,40569,Net Banking,2024,8,August,3
ORD0618,2024-08-09,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0404,Male,Electronics,LG Front Load Washing Machine,2,47592,95184,Cash,2024,8,August,3
ORD0900,2024-08-09,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0508,Female,Electronics,Canon EOS 200D Camera,2,55928,111856,EMI,2024,8,August,3
ORD1015,2024-08-09,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0681,Female,Electronics,Philips Air Fryer,2,7542,15084,Net Banking,2024,8,August,3
ORD1048,2024-08-09,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0494,Male,Home Appliances,Philips Steam Iron 2400W,1,3949,3949,Debit Card,2024,8,August,3
ORD0353,2024-08-10,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0627,Male,Fashion,Nike Running Shoes Men,1,3989,3989,Credit Card,2024,8,August,3
ORD0574,2024-08-10,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0655,Female,Beauty,Park Avenue Signature Perfume 100ml,1,2905,2905,Cash,2024,8,August,3
ORD0918,2024-08-10,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0778,Male,Grocery,Tropicana Orange Juice 1L Pack of 6,1,894,894,EMI,2024,8,August,3
ORD1131,2024-08-10,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0727,Male,Electronics,Dell Inspiron Laptop,1,46319,46319,UPI,2024,8,August,3
ORD0194,2024-08-11,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0762,Female,Beauty,VLCC Anti Aging Serum 30ml,5,1047,5235,UPI,2024,8,August,3
ORD0390,2024-08-11,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0499,Female,Electronics,JBL Portable Bluetooth Speaker,1,5923,5923,Net Banking,2024,8,August,3
ORD0578,2024-08-11,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0168,Female,Home Appliances,Crompton 25L Geyser Water Heater,1,7077,7077,EMI,2024,8,August,3
ORD0327,2024-08-12,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0121,Male,Fashion,Titan Raga Ladies Watch,1,10645,10645,EMI,2024,8,August,3
ORD0582,2024-08-12,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0239,Male,Electronics,Samsung Galaxy Tab S9,1,42116,42116,Debit Card,2024,8,August,3
ORD0853,2024-08-12,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0786,Female,Home Appliances,Usha Table Fan 3 Speed,3,1664,4992,UPI,2024,8,August,3
ORD0337,2024-08-13,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0439,Male,Beauty,Biotique Bio Sunscreen SPF60,1,732,732,Debit Card,2024,8,August,3
ORD0519,2024-08-13,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0079,Female,Fashion,Nike Running Shoes Men,1,4144,4144,EMI,2024,8,August,3
ORD0027,2024-08-14,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0564,Male,Electronics,JBL Portable Bluetooth Speaker,5,3120,15600,Credit Card,2024,8,August,3
ORD0040,2024-08-14,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0438,Male,Electronics,Apple iPhone 15,1,78938,78938,Debit Card,2024,8,August,3
ORD0164,2024-08-14,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0282,Male,Fashion,Fabindia Women's Kurta Set,2,2135,4270,Cash,2024,8,August,3
ORD0254,2024-08-14,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0211,Female,Electronics,JBL Portable Bluetooth Speaker,3,6649,19947,UPI,2024,8,August,3
ORD0344,2024-08-14,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0089,Male,Electronics,LG Front Load Washing Machine,3,51319,153957,Debit Card,2024,8,August,3
ORD0575,2024-08-14,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0423,Female,Electronics,"Samsung 55"" Smart TV",2,45003,90006,Credit Card,2024,8,August,3
ORD0917,2024-08-14,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0011,Male,Electronics,Redmi Note 13 Pro,5,21290,106450,Credit Card,2024,8,August,3
ORD0939,2024-08-14,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0662,Male,Beauty,Lakme Absolute Foundation SPF15,2,1385,2770,EMI,2024,8,August,3
ORD1028,2024-08-14,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0651,Male,Fashion,Raymond Men's Formal Shirt,1,2109,2109,Cash,2024,8,August,3
ORD0140,2024-08-15,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0083,Female,Grocery,Amul Gold Full Cream Milk 6 Litres,1,376,376,EMI,2024,8,August,3
ORD0204,2024-08-15,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0699,Female,Grocery,Amul Gold Full Cream Milk 6 Litres,2,430,860,Debit Card,2024,8,August,3
ORD0294,2024-08-15,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0277,Male,Electronics,Apple iPhone 15,2,77061,154122,Net Banking,2024,8,August,3
ORD0681,2024-08-15,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0030,Female,Beauty,Lakme Absolute Foundation SPF15,1,908,908,Cash,2024,8,August,3
ORD0813,2024-08-15,STR002,Lulu Mall Hyderabad,Hyderabad,Telangana,South,CUST0418,Female,Beauty,VLCC Anti Aging Serum 30ml,4,893,3572,UPI,2024,8,August,3
ORD0107,2024-08-16,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0354,Female,Grocery,MTR Ready-to-Eat Meals Pack of 10,2,1093,2186,Debit Card,2024,8,August,3
ORD0248,2024-08-16,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0338,Female,Grocery,Fresh Fruits Combo Basket,1,611,611,Debit Card,2024,8,August,3
ORD0492,2024-08-16,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0304,Male,Fashion,Fabindia Women's Kurta Set,1,3441,3441,Net Banking,2024,8,August,3
ORD0163,2024-08-17,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0579,Female,Beauty,Dove Body Lotion 400ml,2,377,754,UPI,2024,8,August,3
ORD0184,2024-08-17,STR005,Lulu Mall Mumbai,Mumbai,Maharashtra,West,CUST0082,Male,Fashion,Nike Running Shoes Men,4,5747,22988,Net Banking,2024,8,August,3
ORD0258,2024-08-17,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0387,Female,Electronics,JBL Portable Bluetooth Speaker,2,4089,8178,Debit Card,2024,8,August,3
ORD1123,2024-08-17,STR008,Lulu Mall Coimbatore,Coimbatore,Tamil Nadu,South,CUST0691,Male,Electronics,Redmi Note 13 Pro,1,24876,24876,Debit Card,2024,8,August,3
ORD0269,2024-08-18,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0095,Male,Electronics,Canon EOS 200D Camera,2,59823,119646,Cash,2024,8,August,3
ORD0506,2024-08-18,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0676,Female,Grocery,Tropicana Orange Juice 1L Pack of 6,2,889,1778,Debit Card,2024,8,August,3
ORD0558,2024-08-18,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0135,Male,Home Appliances,Usha Table Fan 3 Speed,2,1982,3964,UPI,2024,8,August,3
ORD0562,2024-08-18,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0267,Female,Fashion,Arrow Men's Formal Trouser,1,2327,2327,UPI,2024,8,August,3
ORD0568,2024-08-18,STR003,Lulu Mall Chennai,Chennai,Tamil Nadu,South,CUST0189,Male,Electronics,Sony Headphones WH-1000XM5,1,13423,13423,EMI,2024,8,August,3
ORD0544,2024-08-20,STR007,Lulu Mall Lucknow,Lucknow,Uttar Pradesh,North,CUST0589,Male,Fashion,Puma Men's Track Pants,1,2536,2536,Cash,2024,8,August,3
ORD0686,2024-08-20,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0067,Female,Electronics,Samsung Galaxy Tab S9,3,50113,150339,Debit Card,2024,8,August,3
ORD0753,2024-08-20,STR001,Lulu Mall Bangalore,Bangalore,Karnataka,South,CUST0383,Male,Grocery,Fortune Refined Sunflower Oil 5L,1,861,861,Debit Card,2024,8,August,3
ORD0762,2024-08-20,STR004,Lulu Mall Kochi,Kochi,Kerala,South,CUST0142,Female,Electronics,Redmi Note 13 Pro,2,23134,46268,EMI,2024,8,August,3
ORD0892,2024-08-20,STR006,Lulu Mall Delhi,Delhi,Delhi,North,CUST0461,Female,Fashion,Nike Running Shoes Men,1,4364,4364,EMI,2024,8,August,3
